;index;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
12026;17275;Apartamento;Laranjeiras;3;0;0;80;1800.0;980.0;103.0
12027;17277;Apartamento;Ipanema;3;2;1;130;5000.0;2107.0;402.0
12028;17279;Apartamento;Vista Alegre;2;0;0;60;880.0;100.0;
12029;17280;Casa de Condomínio;Barra da Tijuca;5;7;5;1150;40000.0;2200.0;
12030;17281;Apartamento;Copacabana;3;1;0;110;3300.0;794.0;
12031;17282;Apartamento;Barra da Tijuca;3;2;2;130;5700.0;800.0;450.0
12032;17283;Apartamento;Flamengo;3;2;1;98;3000.0;805.0;179.0
12033;17285;Apartamento;Copacabana;2;2;1;105;5000.0;1000.0;
12034;17286;Apartamento;Copacabana;2;1;0;79;2600.0;737.0;187.0
12035;17287;Apartamento;Cachambi;2;1;1;62;1300.0;650.0;126.0
12036;17288;Casa;Jardim Sulacap;2;2;1;70;1500.0;;
12037;17289;Casa de Condomínio;Vargem Pequena;3;2;3;260;5000.0;350.0;150.0
12038;17291;Apartamento;Largo do Machado;1;0;0;40;1300.0;335.0;
12039;17292;Apartamento;Gávea;2;1;1;61;3100.0;891.0;198.0
12040;17293;Apartamento;Barra da Tijuca;2;2;2;75;2000.0;1396.0;1340.0
12041;17294;Apartamento;Itanhangá;2;0;0;56;900.0;648.0;27.0
12042;17296;Apartamento;Maracanã;2;1;0;65;1500.0;747.0;70.0
12043;17297;Apartamento;Jardim América;2;0;0;70;750.0;;
12044;17298;Casa de Vila;Engenho de Dentro;3;0;0;100;2000.0;;
12045;17299;Apartamento;Gávea;2;1;0;65;3500.0;713.0;
12046;17300;Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1380.0;
12047;17302;Casa de Condomínio;Barra da Tijuca;6;6;4;1100;34009.0;;
12048;17303;Apartamento;Botafogo;1;1;0;50;2000.0;854.0;240.0
12049;17304;Apartamento;Gávea;3;1;0;86;3300.0;1050.0;
12050;17305;Casa de Condomínio;Cachambi;1;1;0;70;1000.0;150.0;13.0
12051;17309;Apartamento;Copacabana;2;1;1;85;2950.0;620.0;159.0
12052;17310;Apartamento;Tijuca;3;1;1;145;2800.0;950.0;154.0
12053;17311;Apartamento;Senador Vasconcelos;2;1;0;56;650.0;260.0;
12054;17312;Apartamento;Copacabana;2;1;0;130;4500.0;1150.0;270.0
12055;17313;Apartamento;Leblon;4;1;1;182;9500.0;3150.0;630.0
12056;17315;Apartamento;Ipanema;4;1;1;205;23000.0;2840.0;
12057;17316;Apartamento;Tijuca;2;0;0;80;1400.0;850.0;
12058;17317;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1600.0;960.0;
12059;17318;Apartamento;Barra da Tijuca;4;3;2;480;8500.0;2500.0;
12060;17319;Apartamento;São Conrado;2;1;1;100;2800.0;755.0;
12061;17320;Flat;Ipanema;2;2;2;231;10000.0;4812.0;1147.0
12062;17322;Apartamento;Jardim Botânico;1;0;1;45;2200.0;650.0;
12063;17323;Casa;Urca;5;3;3;350;16000.0;;500.0
12064;17325;Apartamento;Tijuca;3;1;0;96;1750.0;950.0;118.0
12065;17326;Apartamento;Botafogo;3;1;1;87;3200.0;1038.0;176.0
12066;17327;Apartamento;Ipanema;2;1;1;90;7000.0;2800.0;280.0
12067;17328;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;650.0;80.0
12068;17329;Apartamento;Ipanema;5;1;2;374;16000.0;3972.0;1309.0
12069;17331;Apartamento;Centro;2;0;0;70;1200.0;700.0;50.0
12070;17334;Casa de Condomínio;Barra da Tijuca;5;7;5;780;18000.0;2081.0;1540.0
12071;17335;Apartamento;Campo Grande;3;1;0;50;1100.0;300.0;
12072;17338;Apartamento;Copacabana;2;0;1;75;2600.0;620.0;180.0
12073;17340;Apartamento;Copacabana;3;1;0;92;3900.0;1064.0;140.0
12074;17341;Flat;Leblon;2;1;1;70;6000.0;1380.0;3228.0
12075;17342;Apartamento;Copacabana;4;2;2;389;12400.0;4133.0;11536.0
12076;17345;Apartamento;Ipanema;2;0;0;56;2900.0;954.0;168.0
12077;17346;Apartamento;Barra da Tijuca;4;4;4;429;25000.0;;
12078;17347;Apartamento;Barra da Tijuca;3;2;1;117;3000.0;17966.0;2765.0
12079;17349;Apartamento;Freguesia (Jacarepaguá);2;1;0;59;1400.0;390.0;40.0
12080;17350;Flat;Ipanema;1;1;0;50;2500.0;2300.0;350.0
12081;17351;Apartamento;Barra da Tijuca;2;2;2;110;3991.0;1560.0;2800.0
12082;17353;Apartamento;Barra da Tijuca;3;1;1;82;2300.0;850.0;140.0
12083;17355;Apartamento;Copacabana;3;0;1;120;3000.0;820.0;150.0
12084;17357;Apartamento;São Conrado;3;3;3;270;22000.0;2800.0;1300.0
12085;17360;Apartamento;Recreio dos Bandeirantes;2;1;1;91;1700.0;1020.0;182.0
12086;17361;Apartamento;Vila Isabel;1;0;0;35;1100.0;455.0;
12087;17362;Apartamento;Barra da Tijuca;3;1;1;92;2800.0;1200.0;
12088;17363;Apartamento;Barra da Tijuca;2;1;1;75;2500.0;2265.0;511.0
12089;17364;Apartamento;Méier;3;2;1;80;1600.0;1300.0;850.0
12090;17365;Apartamento;Recreio dos Bandeirantes;2;2;1;80;2500.0;1700.0;262.0
12091;17366;Apartamento;Recreio dos Bandeirantes;3;4;3;194;3000.0;1183.0;498.0
12092;17367;Apartamento;Ipanema;2;0;2;85;4500.0;1300.0;161.0
12093;17369;Apartamento;Copacabana;4;1;4;387;18000.0;2700.0;1000.0
12094;17370;Apartamento;Praça Seca;1;1;0;46;700.0;300.0;107.0
12095;17372;Apartamento;Ipanema;3;1;1;80;4500.0;1500.0;239.0
12096;17373;Apartamento;Laranjeiras;2;0;0;95;2100.0;766.0;
12097;17376;Apartamento;Barra da Tijuca;4;2;1;160;6000.0;1620.0;530.0
12098;17380;Quitinete;Copacabana;1;0;0;27;800.0;626.0;20.0
12099;17381;Apartamento;Recreio dos Bandeirantes;4;3;1;180;4000.0;800.0;350.0
12100;17382;Apartamento;Lagoa;3;1;1;151;8000.0;1850.0;850.0
12101;17383;Apartamento;Recreio dos Bandeirantes;2;1;1;49;1800.0;650.0;
12102;17384;Flat;Flamengo;2;1;0;87;2900.0;1285.0;468.0
12103;17386;Flat;Ipanema;1;1;1;45;4000.0;2425.0;271.0
12104;17388;Apartamento;Barra da Tijuca;5;4;5;580;20000.0;4600.0;1100.0
12105;17390;Apartamento;Barra da Tijuca;2;1;0;66;3000.0;1550.0;380.0
12106;17392;Apartamento;Barra da Tijuca;1;1;0;67;1850.0;900.0;232.0
12107;17393;Apartamento;Botafogo;1;0;1;45;1600.0;270.0;77.0
12108;17394;Apartamento;Jardim Guanabara;1;1;0;44;1100.0;230.0;48.0
12109;17396;Apartamento;Copacabana;2;0;0;80;3000.0;697.0;117.0
12110;17399;Casa de Condomínio;Bangu;2;0;0;92;750.0;;
12111;17400;Apartamento;Ipanema;3;1;1;170;21000.0;2300.0;400.0
12112;17402;Loft;Barra da Tijuca;1;1;0;50;1000.0;2050.0;340.0
12113;17403;Apartamento;Recreio dos Bandeirantes;3;2;1;85;1200.0;860.0;
12114;17404;Apartamento;Barra da Tijuca;2;2;1;105;6000.0;1900.0;270.0
12115;17406;Apartamento;Humaitá;3;1;0;110;3800.0;1286.0;220.0
12116;17408;Apartamento;Barra da Tijuca;4;2;1;141;9000.0;1452.0;687.0
12117;17409;Casa;Jardim Botânico;4;1;2;500;15000.0;;450.0
12118;17410;Apartamento;Leme;3;1;2;200;12000.0;1800.0;530.0
12119;17411;Apartamento;Ipanema;2;0;0;70;3500.0;300.0;
12120;17414;Apartamento;Lagoa;4;3;1;200;7000.0;2000.0;586.0
12121;17415;Apartamento;Botafogo;2;1;1;78;5500.0;800.0;149.0
12122;17416;Apartamento;Pechincha;2;0;0;60;800.0;240.0;
12123;17418;Apartamento;Barra da Tijuca;3;2;1;110;4500.0;2600.0;600.0
12124;17419;Apartamento;Glória;1;0;0;50;2100.0;;27.0
12125;17421;Apartamento;Tijuca;2;0;0;60;900.0;456.0;20.0
12126;17422;Casa de Condomínio;Jardim Botânico;4;5;4;845;35000.0;;1794.0
12127;17423;Apartamento;Botafogo;1;0;0;35;1700.0;620.0;25.0
12128;17425;Apartamento;Freguesia (Jacarepaguá);3;1;1;82;1800.0;984.0;116.0
12129;17426;Apartamento;Copacabana;1;0;0;36;1800.0;605.0;68.0
12130;17427;Apartamento;Freguesia (Jacarepaguá);3;2;2;118;2900.0;1283.0;214.0
12131;17428;Apartamento;Barra da Tijuca;2;1;0;60;1400.0;750.0;112.0
12132;17429;Apartamento;Tijuca;3;2;0;108;2000.0;1000.0;
12133;17430;Apartamento;Laranjeiras;3;0;0;120;3000.0;440.0;
12134;17433;Apartamento;Barra da Tijuca;2;2;1;100;3000.0;1400.0;
12135;17435;Apartamento;Bonsucesso;2;0;0;80;1500.0;440.0;
12136;17436;Apartamento;Maracanã;1;1;0;62;1500.0;688.0;53.0
12137;17437;Casa;Taquara;1;0;0;60;1000.0;;
12138;17440;Apartamento;Barra da Tijuca;3;0;1;130;5800.0;1800.0;
12139;17441;Apartamento;Leblon;3;2;1;120;9850.0;;
12140;17442;Apartamento;Leme;2;1;0;84;2600.0;783.0;
12141;17444;Apartamento;Laranjeiras;2;1;0;75;2200.0;579.0;
12142;17445;Quitinete;Leblon;1;0;0;25;1550.0;360.0;58.0
12143;17446;Casa de Vila;Cachambi;2;1;0;76;1508.0;;
12144;17448;Apartamento;Barra da Tijuca;2;1;2;95;3500.0;1390.0;2600.0
12145;17449;Apartamento;Laranjeiras;3;0;0;130;2600.0;730.0;
12146;17450;Casa;Campo Grande;1;0;0;50;400.0;;
12147;17452;Casa;Vila da Penha;1;0;0;100;800.0;;
12148;17454;Apartamento;Copacabana;3;0;2;130;8500.0;695.0;100.0
12149;17455;Casa;Pilares;2;0;0;65;1100.0;;
12150;17457;Casa de Condomínio;Recreio dos Bandeirantes;3;2;2;200;3000.0;;
12151;17458;Apartamento;Leblon;2;1;2;80;5500.0;1275.0;210.0
12152;17460;Apartamento;Freguesia (Jacarepaguá);2;1;1;71;1800.0;650.0;100.0
12153;17461;Apartamento;Barra da Tijuca;4;4;4;364;15000.0;6100.0;20300.0
12154;17463;Apartamento;Méier;3;0;0;75;1000.0;210.0;15.0
12155;17464;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2500.0;1200.0;100.0
12156;17467;Apartamento;Barra da Tijuca;2;2;0;70;1900.0;1400.0;
12157;17468;Apartamento;Recreio dos Bandeirantes;3;4;1;218;3300.0;987.0;5160.0
12158;17469;Apartamento;Copacabana;2;0;0;84;2300.0;1050.0;117.0
12159;17470;Apartamento;Barra da Tijuca;2;1;1;77;2000.0;966.0;
12160;17471;Apartamento;Barra da Tijuca;1;1;0;60;2700.0;1580.0;350.0
12161;17474;Apartamento;Ipanema;2;1;2;92;7500.0;3500.0;1000.0
12162;17475;Apartamento;Lagoa;2;1;1;76;3500.0;750.0;207.0
12163;17477;Apartamento;Recreio dos Bandeirantes;3;2;2;200;3000.0;815.0;3500.0
12164;17478;Apartamento;Copacabana;3;2;1;350;14000.0;1542.0;402.0
12165;17479;Apartamento;Península;4;2;2;137;5100.0;2060.0;281.0
12166;17484;Apartamento;Freguesia (Jacarepaguá);2;1;1;84;1800.0;700.0;1080.0
12167;17485;Apartamento;Copacabana;3;2;1;250;5500.0;1980.0;400.0
12168;17487;Apartamento;Cachambi;1;1;0;64;900.0;600.0;
12169;17488;Apartamento;Lagoa;3;2;1;110;5500.0;1600.0;516.0
12170;17489;Quitinete;Centro;1;0;0;46;800.0;350.0;
12171;17490;Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;863.0
12172;17492;Apartamento;Recreio dos Bandeirantes;4;0;2;380;4000.0;1100.0;
12173;17493;Apartamento;Copacabana;2;0;0;72;2000.0;725.0;
12174;17494;Apartamento;Ipanema;4;2;1;175;13000.0;2717.0;1298.0
12175;17496;Casa de Condomínio;Recreio dos Bandeirantes;6;4;5;650;10000.0;1134.0;1487.0
12176;17499;Apartamento;Praça Seca;2;1;1;66;950.0;640.0;74.0
12177;17500;Apartamento;Cachambi;2;0;0;60;900.0;130.0;14.0
12178;17501;Apartamento;Copacabana;2;0;0;73;2500.0;730.0;
12179;17502;Apartamento;Tijuca;1;0;0;40;900.0;640.0;21.0
12180;17507;Casa;Gávea;5;8;5;1000;25000.0;;14000.0
12181;17508;Apartamento;Freguesia (Jacarepaguá);2;1;1;90;1500.0;300.0;82.0
12182;17509;Apartamento;Barra da Tijuca;1;1;0;57;1200.0;1512.0;280.0
12183;17510;Apartamento;Flamengo;3;2;1;170;6000.0;1450.0;563.0
12184;17511;Apartamento;Urca;1;0;0;45;1700.0;250.0;75.0
12185;17512;Apartamento;Barra da Tijuca;3;2;1;220;6000.0;3300.0;650.0
12186;17516;Apartamento;Leblon;3;2;1;180;9500.0;2800.0;612.0
12187;17518;Apartamento;Urca;2;1;2;92;3500.0;552.0;200.0
12188;17520;Apartamento;Recreio dos Bandeirantes;3;1;0;81;1700.0;639.0;198.0
12189;17522;Casa;Campo Grande;1;0;0;60;450.0;;20.0
12190;17523;Quitinete;Catete;0;0;0;37;1100.0;676.0;
12191;17524;Apartamento;Copacabana;1;1;0;69;2700.0;836.0;166.0
12192;17525;Apartamento;Lagoa;2;1;1;100;2900.0;1449.0;420.0
12193;17527;Apartamento;Barra da Tijuca;3;2;3;160;4500.0;1500.0;180.0
12194;17531;Apartamento;Tijuca;2;0;0;80;1400.0;850.0;
12195;17532;Apartamento;Vila da Penha;2;0;0;65;950.0;;
12196;17534;Apartamento;Barra da Tijuca;4;3;2;160;5799.0;2300.0;330.0
12197;17535;Apartamento;Leblon;2;2;2;140;6000.0;1800.0;420.0
12198;17536;Apartamento;Copacabana;1;0;0;45;1700.0;505.0;67.0
12199;17537;Casa;Oswaldo Cruz;1;0;0;50;700.0;;
12200;17541;Apartamento;Gardênia Azul;2;0;0;38;800.0;;
12201;17543;Loft;Urca;1;0;1;64;2500.0;650.0;1577.0
12202;17544;Apartamento;Copacabana;3;0;2;120;6000.0;977.0;234.0
12203;17546;Apartamento;Barra da Tijuca;2;2;1;105;6000.0;2450.0;2070.0
12204;17547;Apartamento;Botafogo;3;2;1;157;4400.0;1950.0;360.0
12205;17548;Apartamento;Barra da Tijuca;2;1;1;82;2300.0;1260.0;265.0
12206;17550;Apartamento;Jacarepaguá;2;1;0;64;2100.0;650.0;416.0
12207;17551;Apartamento;Bangu;2;1;0;56;1000.0;370.0;
12208;17552;Apartamento;Andaraí;3;2;1;103;1700.0;640.0;
12209;17553;Quitinete;Copacabana;1;0;1;23;1500.0;400.0;
12210;17554;Apartamento;Copacabana;1;0;0;24;1400.0;475.0;53.0
12211;17555;Apartamento;Barra da Tijuca;5;3;4;260;10900.0;3000.0;550.0
12212;17556;Apartamento;Maracanã;2;0;0;62;1300.0;450.0;46.0
12213;17560;Apartamento;Freguesia (Jacarepaguá);2;1;0;62;900.0;575.0;14.0
12214;17561;Apartamento;Praça Seca;2;0;0;70;700.0;116.0;
12215;17562;Apartamento;Leblon;3;1;0;110;4200.0;1100.0;
12216;17563;Apartamento;Leme;1;0;0;40;1200.0;700.0;633.0
12217;17564;Apartamento;Campo Grande;2;1;0;60;600.0;194.0;
12218;17565;Apartamento;Barra da Tijuca;3;1;1;120;3250.0;1650.0;
12219;17566;Apartamento;Recreio dos Bandeirantes;3;3;1;180;2000.0;1367.0;
12220;17567;Apartamento;Santa Teresa;2;1;0;80;1800.0;450.0;220.0
12221;17568;Apartamento;Copacabana;2;2;1;78;3680.0;841.0;
12222;17569;Apartamento;Copacabana;3;1;0;177;2100.0;1856.0;
12223;17570;Apartamento;Copacabana;2;0;0;66;2500.0;911.0;
12224;17572;Apartamento;Jacarepaguá;3;1;1;68;1300.0;617.0;
12225;17573;Apartamento;Ipanema;2;1;0;70;2900.0;1060.0;202.0
12226;17574;Apartamento;Laranjeiras;4;1;1;170;5800.0;1700.0;2500.0
12227;17576;Apartamento;Del Castilho;2;1;0;54;1800.0;432.0;
12228;17577;Apartamento;Copacabana;1;0;1;40;1700.0;510.0;23.0
12229;17580;Apartamento;Barra da Tijuca;1;1;1;72;1800.0;920.0;198.0
12230;17581;Apartamento;Ipanema;1;0;1;39;7000.0;460.0;1024.0
12231;17584;Flat;Jardim Botânico;2;1;2;50;3900.0;1800.0;170.0
12232;17586;Apartamento;Tijuca;2;1;1;120;1600.0;874.0;190.0
12233;17587;Apartamento;Leblon;1;1;1;57;4300.0;1631.0;304.0
12234;17588;Apartamento;Campo Grande;2;1;0;45;600.0;220.0;
12235;17591;Apartamento;Flamengo;2;1;0;63;2000.0;805.0;91.0
12236;17592;Casa;Curicica;2;0;0;100;1200.0;;43.0
12237;17593;Casa de Condomínio;Curicica;2;1;1;110;2000.0;504.0;
12238;17594;Quitinete;Praça da Bandeira;1;0;0;23;850.0;397.0;25.0
12239;17596;Apartamento;Vila Isabel;1;1;0;66;1200.0;750.0;20.0
12240;17597;Apartamento;Penha;3;0;0;88;1100.0;130.0;
12241;17598;Apartamento;Barra da Tijuca;2;1;1;65;2400.0;860.0;140.0
12242;17599;Apartamento;Copacabana;4;1;0;250;4500.0;2100.0;
12243;17600;Quitinete;Catete;0;0;0;20;700.0;450.0;30.0
12244;17601;Casa de Condomínio;Barra da Tijuca;3;2;3;349;8000.0;850.0;583.0
12245;17602;Apartamento;Pechincha;2;1;1;65;1700.0;650.0;590.0
12246;17603;Apartamento;Camorim;2;1;1;65;1200.0;630.0;
12247;17607;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;387.0
12248;17608;Apartamento;Barra da Tijuca;2;1;1;91;4000.0;3435.0;545.0
12249;17609;Apartamento;Lagoa;3;2;1;120;3500.0;1440.0;426.0
12250;17610;Apartamento;Copacabana;2;0;0;90;2550.0;670.0;130.0
12251;17612;Casa de Vila;Oswaldo Cruz;1;0;0;50;730.0;;
12252;17614;Apartamento;Laranjeiras;2;0;0;60;2400.0;150.0;120.0
12253;17615;Apartamento;Irajá;2;1;0;58;1100.0;245.0;
12254;17616;Apartamento;Barra da Tijuca;1;1;0;82;1700.0;2114.0;
12255;17617;Apartamento;Ipanema;2;2;0;110;4200.0;1500.0;250.0
12256;17618;Apartamento;Barra da Tijuca;2;1;2;77;1000.0;1104.0;72.0
12257;17621;Apartamento;Vila Isabel;2;1;0;68;1400.0;550.0;50.0
12258;17622;Casa;Guaratiba;2;0;0;89;700.0;180.0;
12259;17624;Apartamento;Recreio dos Bandeirantes;3;2;1;103;3500.0;1000.0;200.0
12260;17625;Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1550.0;350.0
12261;17626;Apartamento;Méier;2;0;0;45;1000.0;500.0;
12262;17627;Apartamento;Centro;1;0;1;39;1650.0;580.0;51.0
12263;17629;Casa de Vila;Engenho de Dentro;2;0;0;58;1000.0;;13.0
12264;17632;Apartamento;Tijuca;2;0;0;90;1700.0;530.0;
12265;17633;Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;826.0;85.0
12266;17634;Apartamento;Catete;2;0;0;70;2100.0;565.0;99.0
12267;17636;Casa de Condomínio;Barra da Tijuca;4;4;0;800;15000.0;2000.0;
12268;17637;Apartamento;Leme;4;0;1;185;1800.0;2000.0;270.0
12269;17638;Apartamento;Barra da Tijuca;1;0;0;38;3600.0;;
12270;17641;Apartamento;Tijuca;2;1;0;70;2300.0;840.0;
12271;17642;Apartamento;Barra da Tijuca;3;2;2;150;6700.0;2100.0;570.0
12272;17643;Apartamento;Copacabana;3;0;0;106;2800.0;1052.0;170.0
12273;17644;Apartamento;Recreio dos Bandeirantes;3;2;1;95;1950.0;680.0;190.0
12274;17647;Apartamento;Copacabana;3;2;2;200;7000.0;2600.0;480.0
12275;17648;Apartamento;Botafogo;3;0;0;100;2300.0;670.0;127.0
12276;17651;Apartamento;Lagoa;2;2;1;100;3500.0;750.0;
12277;17652;Apartamento;Leblon;3;4;3;470;30000.0;6700.0;1300.0
12278;17653;Apartamento;Flamengo;1;0;0;30;1350.0;250.0;40.0
12279;17655;Apartamento;Leblon;1;1;0;55;3000.0;728.0;183.0
12280;17656;Apartamento;Freguesia (Jacarepaguá);3;2;0;148;1400.0;1060.0;1585.0
12281;17657;Casa de Condomínio;Pechincha;1;0;0;72;1200.0;100.0;
12282;17658;Apartamento;Leblon;3;2;3;180;8000.0;3000.0;900.0
12283;17659;Apartamento;Rio Comprido;2;1;1;55;1200.0;716.0;
12284;17660;Apartamento;Jacarepaguá;3;1;1;65;1800.0;785.0;79.0
12285;17662;Apartamento;Barra da Tijuca;3;2;1;113;3200.0;1500.0;
12286;17663;Apartamento;Barra da Tijuca;3;1;1;109;2800.0;1516.0;1819.0
12287;17664;Flat;Ipanema;1;1;1;80;6000.0;2700.0;300.0
12288;17665;Apartamento;Copacabana;2;1;2;75;6490.0;1800.0;200.0
12289;17666;Casa de Condomínio;Barra da Tijuca;4;2;2;385;6500.0;1150.0;800.0
12290;17668;Apartamento;Leblon;2;1;1;80;12800.0;700.0;240.0
12291;17669;Casa de Condomínio;Vargem Pequena;4;4;2;300;4000.0;600.0;
12292;17670;Casa de Condomínio;Guaratiba;3;2;1;130;1800.0;;
12293;17671;Casa de Vila;Engenho Novo;3;0;0;80;1800.0;80.0;20.0
12294;17672;Apartamento;Recreio dos Bandeirantes;3;1;1;166;3000.0;950.0;201.0
12295;17674;Apartamento;Lagoa;3;2;1;160;8500.0;2243.0;461.0
12296;17675;Casa de Vila;Flamengo;3;0;0;132;4800.0;;500.0
12297;17677;Apartamento;Barra da Tijuca;4;3;4;340;7909.0;;
12298;17678;Apartamento;Leblon;4;2;1;280;17000.0;5000.0;12000.0
12299;17679;Apartamento;Barra da Tijuca;4;3;4;237;8100.0;3500.0;400.0
12300;17680;Apartamento;Copacabana;3;1;0;95;2900.0;1200.0;160.0
12301;17681;Apartamento;Campo Grande;3;0;2;80;1200.0;;2.0
12302;17685;Apartamento;Barra da Tijuca;3;2;1;134;10000.0;2600.0;600.0
12303;17687;Casa de Condomínio;Joá;6;3;5;690;15000.0;1500.0;1250.0
12304;17688;Apartamento;Copacabana;3;0;1;110;3000.0;1400.0;
12305;17690;Apartamento;Recreio dos Bandeirantes;2;1;1;75;1800.0;750.0;120.0
12306;17691;Apartamento;Copacabana;3;0;0;195;5000.0;1540.0;231.0
12307;17694;Apartamento;Campo Grande;2;0;0;41;950.0;345.0;
12308;17697;Apartamento;Barra da Tijuca;1;1;0;50;2000.0;1130.0;
12309;17698;Apartamento;Tijuca;2;1;0;64;1150.0;695.0;60.0
12310;17700;Quitinete;Tijuca;1;0;0;27;900.0;385.0;20.0
12311;17701;Apartamento;Barra da Tijuca;3;2;2;250;6000.0;1230.0;
12312;17702;Casa;Catete;10;0;10;200;15000.0;;200.0
12313;17703;Apartamento;Copacabana;2;0;0;65;2200.0;350.0;20.0
12314;17704;Apartamento;Laranjeiras;2;1;0;66;2100.0;900.0;93.0
12315;17705;Casa;Irajá;1;0;0;45;600.0;;17.0
12316;17706;Apartamento;Recreio dos Bandeirantes;2;1;1;75;1950.0;900.0;
12317;17708;Apartamento;Ipanema;3;2;1;130;6500.0;1350.0;576.0
12318;17711;Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;684.0
12319;17712;Apartamento;Ipanema;3;3;2;270;18000.0;2100.0;900.0
12320;17714;Casa de Condomínio;Barra da Tijuca;7;4;5;622;10000.0;1380.0;1486.0
12321;17715;Apartamento;Copacabana;2;1;0;70;2500.0;946.0;125.0
12322;17717;Apartamento;Grajaú;2;0;0;47;1150.0;454.0;
12323;17718;Casa;Barra da Tijuca;5;4;2;421;12000.0;1668.0;1250.0
12324;17719;Apartamento;Praça da Bandeira;1;0;0;30;900.0;310.0;
12325;17722;Apartamento;Botafogo;3;1;3;108;6000.0;1380.0;364.0
12326;17724;Apartamento;Recreio dos Bandeirantes;3;2;1;126;2500.0;600.0;130.0
12327;17725;Apartamento;Barra da Tijuca;3;0;1;80;3500.0;500.0;13.0
12328;17726;Flat;Leblon;1;1;0;50;4300.0;1897.0;214.0
12329;17727;Apartamento;Barra da Tijuca;4;3;4;262;18000.0;1850.0;9000.0
12330;17728;Apartamento;Campo Grande;1;0;0;65;650.0;110.0;
12331;17729;Apartamento;Ipanema;4;2;3;250;20500.0;2536.0;
12332;17730;Apartamento;Recreio dos Bandeirantes;3;2;1;110;2300.0;755.0;
12333;17731;Apartamento;Ipanema;3;1;1;120;5200.0;1700.0;171.0
12334;17733;Apartamento;Copacabana;1;0;0;27;1200.0;300.0;
12335;17734;Apartamento;Barra da Tijuca;4;0;3;276;6500.0;1700.0;800.0
12336;17737;Apartamento;Barra da Tijuca;2;1;1;63;2100.0;1400.0;110.0
12337;17738;Apartamento;Leblon;2;2;1;94;7500.0;1211.0;
12338;17741;Apartamento;Todos os Santos;3;1;0;60;1400.0;280.0;35.0
12339;17744;Apartamento;Taquara;2;1;0;52;900.0;526.0;38.0
12340;17745;Apartamento;Tijuca;3;1;1;90;2200.0;716.0;
12341;17746;Apartamento;Barra da Tijuca;1;1;0;62;3000.0;1300.0;
12342;17747;Apartamento;Copacabana;2;1;1;84;3800.0;737.0;
12343;17748;Apartamento;São Conrado;4;3;3;285;12000.0;2800.0;
12344;17749;Apartamento;Barra da Tijuca;2;1;1;65;1500.0;944.0;112.0
12345;17750;Apartamento;Freguesia (Jacarepaguá);3;2;1;116;2200.0;1100.0;150.0
12346;17752;Apartamento;Barra da Tijuca;2;2;1;117;6000.0;2100.0;730.0
12347;17756;Apartamento;Barra da Tijuca;3;2;3;105;3000.0;1500.0;280.0
12348;17760;Casa de Condomínio;Recreio dos Bandeirantes;5;2;4;197;4000.0;960.0;353.0
12349;17763;Apartamento;Urca;1;0;0;45;2300.0;330.0;75.0
12350;17766;Apartamento;Lagoa;3;1;0;105;4200.0;;
12351;17767;Apartamento;Copacabana;3;1;1;90;2800.0;930.0;80.0
12352;17769;Apartamento;Barra da Tijuca;4;4;2;400;13000.0;1800.0;1500.0
12353;17770;Apartamento;Barra da Tijuca;3;2;2;127;3250.0;1400.0;413.0
12354;17771;Apartamento;Barra da Tijuca;4;4;4;235;12700.0;4400.0;1442.0
12355;17772;Apartamento;Pechincha;2;1;1;75;1600.0;630.0;
12356;17773;Apartamento;Barra da Tijuca;2;1;2;86;2600.0;1200.0;250.0
12357;17774;Apartamento;Botafogo;2;0;1;122;3000.0;732.0;
12358;17775;Apartamento;Ipanema;3;1;1;80;3900.0;1368.0;1136.0
12359;17779;Quitinete;Botafogo;1;0;0;26;1200.0;320.0;
12360;17780;Apartamento;Tijuca;2;1;1;70;2100.0;7409.0;
12361;17781;Apartamento;Barra da Tijuca;2;1;0;70;1600.0;752.0;100.0
12362;17784;Apartamento;Quintino Bocaiúva;3;1;0;54;1200.0;393.0;
12363;17785;Apartamento;Barra da Tijuca;1;1;0;52;2000.0;1966.0;450.0
12364;17786;Apartamento;Ipanema;3;1;0;120;4100.0;1100.0;217.0
12365;17788;Apartamento;Copacabana;2;0;0;80;4300.0;800.0;
12366;17790;Apartamento;Campo Grande;2;1;0;45;900.0;305.0;
12367;17791;Apartamento;Copacabana;3;1;1;228;3800.0;1800.0;420.0
12368;17792;Apartamento;Riachuelo;2;0;0;73;900.0;350.0;17.0
12369;17793;Casa de Vila;Botafogo;2;0;0;60;2900.0;;68.0
12370;17794;Apartamento;Barra da Tijuca;2;1;1;75;2500.0;750.0;150.0
12371;17795;Apartamento;Leblon;3;1;0;95;4500.0;1159.0;249.0
12372;17798;Quitinete;Tijuca;1;0;0;25;1000.0;449.0;
12373;17799;Casa de Condomínio;Barra da Tijuca;5;5;3;681;20000.0;1900.0;18000.0
